"PIT" "group" "Date.Time" "location" "week" "visit.duration" "leader.follower" "n_visits" "species" "age_in_2020" "season" "degree" "betweenness" "n_species" "flock_size" "species_prop"
"17357" "0700EDC746" "winter_2203" 201202160751 "Mill2" 3 0.333333333333333 "leader" 1 "GRETI" "juvenile" "winter" 123 195 3 5 0.6
"17358" "0700EDC746" "winter_2386" 201202092000 "Mill2" 3 1.98333333333333 "leader" 1 "GRETI" "juvenile" "winter" 123 195 5 9 0.555555555555556
"17359" "0700EDC746" "winter_402" 201118151300 "Mill2" 1 3.88333333333333 "leader" 1 "GRETI" "juvenile" "winter" 123 195 3 4 0.75
"17360" "0700EDC746" "winter_2226" 201202145713 "Mill2" 3 3.58333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 8 15 0.533333333333333
"17362" "0700EDC746" "winter_1377" 201125075520 "Mill2" 2 4.68333333333333 "follower" 4 "GRETI" "juvenile" "winter" 123 195 5 13 0.384615384615385
"17363" "0700EDC746" "winter_1784" 201126082526 "Mill2" 2 1.88333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 6 8 0.75
"17364" "0700EDC746" "winter_1532" 201125121632 "Mill2" 2 1.6 "follower" 1 "GRETI" "juvenile" "winter" 123 195 8 9 0.888888888888889
"17365" "0700EDC746" "winter_1762" 201126080626 "Mill2" 2 2.51666666666667 "follower" 2 "GRETI" "juvenile" "winter" 123 195 6 11 0.545454545454545
"17366" "0700EDC746" "winter_491" 201118093531 "Mill2" 1 0.416666666666667 "leader" 1 "GRETI" "juvenile" "winter" 123 195 1 1 1
"17367" "0700EDC746" "winter_1106" 201124161447 "Mill2" 2 2.33333333333333 "follower" 2 "GRETI" "juvenile" "winter" 123 195 5 6 0.833333333333333
"17369" "0700EDC746" "winter_2045" 201201152400 "Mill2" 3 0.75 "leader" 1 "GRETI" "juvenile" "winter" 123 195 4 5 0.8
"17371" "0700EDC746" "winter_1028" 201124142613 "Mill2" 2 7.45 "follower" 3 "GRETI" "juvenile" "winter" 123 195 23 29 0.793103448275862
"17372" "0700EDC746" "winter_2455" 201202161553 "Mill2" 3 0.783333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 7 10 0.7
"17373" "0700EDC746" "winter_1530" 201125112337 "Mill2" 2 4.03333333333333 "follower" 2 "GRETI" "juvenile" "winter" 123 195 18 23 0.782608695652174
"17374" "0700EDC746" "winter_1415" 201125161546 "Mill2" 2 5.23333333333333 "follower" 7 "GRETI" "juvenile" "winter" 123 195 7 9 0.777777777777778
"17375" "0700EDC746" "winter_1456" 201125124743 "Mill2" 2 1.96666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 12 13 0.923076923076923
"17376" "0700EDC746" "winter_942" 201124124004 "Mill2" 2 0.9 "follower" 1 "GRETI" "juvenile" "winter" 123 195 4 4 1
"17377" "0700EDC746" "winter_382" 201118163019 "Mill2" 1 2.55 "follower" 2 "GRETI" "juvenile" "winter" 123 195 1 4 0.25
"17378" "0700EDC746" "winter_1460" 201125084639 "Mill2" 2 2.25 "leader" 2 "GRETI" "juvenile" "winter" 123 195 8 13 0.615384615384615
"17379" "0700EDC746" "winter_474" 201118085448 "Mill2" 1 5.55 "follower" 2 "GRETI" "juvenile" "winter" 123 195 5 9 0.555555555555556
"17381" "0700EDC746" "winter_861" 201119075301 "Mill2" 1 2.35 "follower" 1 "GRETI" "juvenile" "winter" 123 195 4 10 0.4
"17382" "0700EDC746" "winter_477" 201118102338 "Mill2" 1 5.65 "follower" 2 "GRETI" "juvenile" "winter" 123 195 2 4 0.5
"17383" "0700EDC746" "winter_1496" 201125130729 "Mill2" 2 8.1 "follower" 1 "GRETI" "juvenile" "winter" 123 195 24 30 0.8
"17384" "0700EDC746" "winter_533" 201118082725 "Mill2" 1 5.5 "follower" 1 "GRETI" "juvenile" "winter" 123 195 4 11 0.363636363636364
"17386" "0700EDC746" "winter_133" 201117133437 "Mill2" 1 1.41666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 3 6 0.5
"17387" "0700EDC746" "winter_1524" 201125103300 "Mill2" 2 0.05 "leader" 1 "GRETI" "juvenile" "winter" 123 195 2 2 1
"17389" "0700EDC746" "winter_2220" 201202162022 "Mill2" 3 1.31666666666667 "leader" 1 "GRETI" "juvenile" "winter" 123 195 4 10 0.4
"17390" "0700EDC746" "winter_442" 201118075524 "Mill2" 1 1.65 "follower" 1 "GRETI" "juvenile" "winter" 123 195 3 7 0.428571428571429
"17391" "0700EDC746" "winter_1084" 201124123910 "Mill2" 2 0.666666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 2 4 0.5
"17392" "0700EDC746" "winter_72" 201117125326 "Mill2" 1 1.88333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 2 5 0.4
"17393" "0700EDC746" "winter_1128" 201124094449 "Mill2" 2 1.91666666666667 "leader" 1 "GRETI" "juvenile" "winter" 123 195 3 6 0.5
"17394" "0700EDC746" "winter_1428" 201125101758 "Mill2" 2 3.25 "follower" 2 "GRETI" "juvenile" "winter" 123 195 9 11 0.818181818181818
"17395" "0700EDC746" "winter_412" 201118141253 "Mill2" 1 2.76666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 4 4 1
"17396" "0700EDC746" "winter_1535" 201125105153 "Mill2" 2 4.48333333333333 "follower" 2 "GRETI" "juvenile" "winter" 123 195 7 12 0.583333333333333
"17397" "0700EDC746" "winter_985" 201124145527 "Mill2" 2 4.7 "follower" 1 "GRETI" "juvenile" "winter" 123 195 13 18 0.722222222222222
"17398" "0700EDC746" "winter_1033" 201124090759 "Mill2" 2 1.66666666666667 "leader" 3 "GRETI" "juvenile" "winter" 123 195 4 7 0.571428571428571
"17400" "0700EDC746" "winter_69" 201117142633 "Mill2" 1 5.73333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 7 12 0.583333333333333
"17401" "0700EDC746" "winter_367" 201118081219 "Mill2" 1 1.4 "leader" 1 "GRETI" "juvenile" "winter" 123 195 1 3 0.333333333333333
"17403" "0700EDC746" "winter_867" 201119075200 "Mill2" 1 0.666666666666667 "leader" 1 "GRETI" "juvenile" "winter" 123 195 2 3 0.666666666666667
"17404" "0700EDC746" "winter_1099" 201124151936 "Mill2" 2 0.733333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 5 7 0.714285714285714
"17405" "0700EDC746" "winter_1413" 201125093211 "Mill2" 2 4.68333333333333 "follower" 3 "GRETI" "juvenile" "winter" 123 195 7 12 0.583333333333333
"17407" "0700EDC746" "winter_383" 201118084141 "Mill2" 1 5.45 "leader" 3 "GRETI" "juvenile" "winter" 123 195 5 8 0.625
"17408" "0700EDC746" "winter_1017" 201124161104 "Mill2" 2 2.16666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 8 12 0.666666666666667
"17409" "0700EDC746" "winter_2211" 201202154507 "Mill2" 3 4.41666666666667 "follower" 3 "GRETI" "juvenile" "winter" 123 195 16 28 0.571428571428571
"17410" "0700EDC746" "winter_1446" 201125114455 "Mill2" 2 4.9 "follower" 1 "GRETI" "juvenile" "winter" 123 195 16 20 0.8
"17411" "0700EDC746" "winter_1457" 201125124258 "Mill2" 2 1.56666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 6 8 0.75
"17412" "0700EDC746" "winter_1146" 201124123502 "Mill2" 2 5.1 "follower" 2 "GRETI" "juvenile" "winter" 123 195 10 14 0.714285714285714
"17413" "0700EDC746" "winter_1125" 201124103342 "Mill2" 2 1.2 "follower" 1 "GRETI" "juvenile" "winter" 123 195 3 4 0.75
"17414" "0700EDC746" "winter_475" 201118131309 "Mill2" 1 1.53333333333333 "leader" 2 "GRETI" "juvenile" "winter" 123 195 2 2 1
"17415" "0700EDC746" "winter_2157" 201202075034 "Mill2" 3 1.43333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 1 3 0.333333333333333
"17416" "0700EDC746" "winter_1515" 201125080551 "Mill2" 2 1.2 "follower" 1 "GRETI" "juvenile" "winter" 123 195 3 3 1
"17417" "0700EDC746" "winter_2041" 201201101144 "Mill2" 3 4.56666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 8 12 0.666666666666667
"17420" "0700EDC746" "winter_369" 201118133506 "Mill2" 1 6.13333333333333 "follower" 2 "GRETI" "juvenile" "winter" 123 195 5 9 0.555555555555556
"17421" "0700EDC746" "winter_2393" 201202120946 "Mill2" 3 1.88333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 9 15 0.6
"17422" "0700EDC746" "winter_798" 201119091840 "Mill2" 1 1.11666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 1 3 0.333333333333333
"17423" "0700EDC746" "winter_1452" 201125103306 "Mill2" 2 0.516666666666667 "leader" 1 "GRETI" "juvenile" "winter" 123 195 6 6 1
"17425" "0700EDC746" "winter_461" 201118102915 "Mill2" 1 4.7 "leader" 1 "GRETI" "juvenile" "winter" 123 195 6 12 0.5
"17426" "0700EDC746" "winter_2164" 201202110055 "Mill2" 3 2.96666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 13 19 0.684210526315789
"17427" "0700EDC746" "winter_1488" 201125102932 "Mill2" 2 0.55 "follower" 2 "GRETI" "juvenile" "winter" 123 195 5 6 0.833333333333333
"17428" "0700EDC746" "winter_1494" 201125121700 "Mill2" 2 3 "leader" 1 "GRETI" "juvenile" "winter" 123 195 8 13 0.615384615384615
"17429" "0700EDC746" "winter_389" 201118072032 "Mill2" 1 7.71666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 4 7 0.571428571428571
"17430" "0700EDC746" "winter_1054" 201124154450 "Mill2" 2 2.15 "follower" 2 "GRETI" "juvenile" "winter" 123 195 5 7 0.714285714285714
"17431" "0700EDC746" "winter_1008" 201124112332 "Mill2" 2 4.73333333333333 "follower" 4 "GRETI" "juvenile" "winter" 123 195 6 12 0.5
"17432" "0700EDC746" "winter_2370" 201202160719 "Mill2" 3 0.5 "leader" 1 "GRETI" "juvenile" "winter" 123 195 3 5 0.6
"17433" "0700EDC746" "winter_1777" 201126085033 "Mill2" 2 0.0333333333333333 "leader" 1 "GRETI" "juvenile" "winter" 123 195 1 1 1
"17434" "0700EDC746" "winter_1405" 201125090652 "Mill2" 2 8.38333333333333 "follower" 2 "GRETI" "juvenile" "winter" 123 195 19 27 0.703703703703704
"17435" "0700EDC746" "winter_2219" 201202133702 "Mill2" 3 1.31666666666667 "leader" 2 "GRETI" "juvenile" "winter" 123 195 4 5 0.8
"17437" "0700EDC746" "winter_1443" 201125080249 "Mill2" 2 2.8 "follower" 5 "GRETI" "juvenile" "winter" 123 195 4 8 0.5
"17439" "0700EDC746" "winter_85" 201117131847 "Mill2" 1 4.16666666666667 "follower" 2 "GRETI" "juvenile" "winter" 123 195 5 7 0.714285714285714
"17440" "0700EDC746" "winter_2727" 201203090626 "Mill2" 3 1.31666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 1 3 0.333333333333333
"17441" "0700EDC746" "winter_1491" 201125095333 "Mill2" 2 7.11666666666667 "follower" 3 "GRETI" "juvenile" "winter" 123 195 8 12 0.666666666666667
"17443" "0700EDC746" "winter_1513" 201125102757 "Mill2" 2 0.733333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 3 4 0.75
"17444" "0700EDC746" "winter_2214" 201202111700 "Mill2" 3 1.98333333333333 "leader" 2 "GRETI" "juvenile" "winter" 123 195 4 8 0.5
"17445" "0700EDC746" "winter_1921" 201201152355 "Mill2" 3 0.4 "follower" 1 "GRETI" "juvenile" "winter" 123 195 1 2 0.5
"17446" "0700EDC746" "winter_1462" 201125111211 "Mill2" 2 3.18333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 10 12 0.833333333333333
"17447" "0700EDC746" "winter_480" 201118163135 "Mill2" 1 0.45 "leader" 1 "GRETI" "juvenile" "winter" 123 195 1 2 0.5
"17448" "0700EDC746" "winter_1013" 201124101400 "Mill2" 2 1.41666666666667 "leader" 1 "GRETI" "juvenile" "winter" 123 195 2 7 0.285714285714286
"17449" "0700EDC746" "winter_1392" 201125081822 "Mill2" 2 0.433333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 3 4 0.75
"17450" "0700EDC746" "winter_2241" 201202101520 "Mill2" 3 2.83333333333333 "follower" 3 "GRETI" "juvenile" "winter" 123 195 5 9 0.555555555555556
"17451" "0700EDC746" "winter_1066" 201124161618 "Mill2" 2 0.216666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 3 3 1
"17452" "0700EDC746" "winter_981" 201124161906 "Mill2" 2 3.8 "follower" 2 "GRETI" "juvenile" "winter" 123 195 10 16 0.625
"17454" "0700EDC746" "winter_1001" 201124090658 "Mill2" 2 1.93333333333333 "follower" 2 "GRETI" "juvenile" "winter" 123 195 4 7 0.571428571428571
"17455" "0700EDC746" "winter_793" 201119075658 "Mill2" 1 0.633333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 1 3 0.333333333333333
"17456" "0700EDC746" "winter_1021" 201124091117 "Mill2" 2 3.18333333333333 "leader" 2 "GRETI" "juvenile" "winter" 123 195 5 9 0.555555555555556
"17458" "0700EDC746" "winter_410" 201118114311 "Mill2" 1 4.26666666666667 "follower" 2 "GRETI" "juvenile" "winter" 123 195 3 9 0.333333333333333
"17459" "0700EDC746" "winter_1026" 201124105540 "Mill2" 2 4.65 "follower" 6 "GRETI" "juvenile" "winter" 123 195 10 16 0.625
"17461" "0700EDC746" "winter_852" 201119084125 "Mill2" 1 2.56666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 4 9 0.444444444444444
"17462" "0700EDC746" "winter_1538" 201125074734 "Mill2" 2 2.78333333333333 "follower" 3 "GRETI" "juvenile" "winter" 123 195 3 6 0.5
"17463" "0700EDC746" "winter_2369" 201202121342 "Mill2" 3 1.81666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 13 18 0.722222222222222
"17464" "0700EDC746" "winter_171" 201117114642 "Mill2" 1 0.0333333333333333 "leader" 1 "GRETI" "juvenile" "winter" 123 195 1 1 1
"17465" "0700EDC746" "winter_379" 201118084139 "Mill2" 1 0.116666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 2 2 1
"17466" "0700EDC746" "winter_2200" 201202151318 "Mill2" 3 4.86666666666667 "follower" 2 "GRETI" "juvenile" "winter" 123 195 15 20 0.75
"17467" "0700EDC746" "winter_1764" 201126082713 "Mill2" 2 1.5 "follower" 1 "GRETI" "juvenile" "winter" 123 195 5 6 0.833333333333333
"17468" "0700EDC746" "winter_1520" 201125124644 "Mill2" 2 2.55 "follower" 2 "GRETI" "juvenile" "winter" 123 195 14 16 0.875
"17469" "0700EDC746" "winter_1020" 201124101318 "Mill2" 2 0.966666666666667 "follower" 2 "GRETI" "juvenile" "winter" 123 195 3 6 0.5
"17471" "0700EDC746" "winter_136" 201117150828 "Mill2" 1 5.78333333333333 "follower" 5 "GRETI" "juvenile" "winter" 123 195 9 13 0.692307692307692
"17472" "0700EDC746" "winter_1420" 201125103237 "Mill2" 2 2.66666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 13 15 0.866666666666667
"17473" "0700EDC746" "winter_2300" 201202161302 "Mill2" 3 1.01666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 6 11 0.545454545454545
"17474" "0700EDC746" "winter_56" 201117095516 "Mill2" 1 3.5 "follower" 2 "GRETI" "juvenile" "winter" 123 195 1 2 0.5
"17475" "0700EDC746" "winter_1522" 201125084528 "Mill2" 2 2.36666666666667 "follower" 3 "GRETI" "juvenile" "winter" 123 195 4 6 0.666666666666667
"17477" "0700EDC746" "winter_139" 201117155814 "Mill2" 1 1.75 "leader" 3 "GRETI" "juvenile" "winter" 123 195 4 6 0.666666666666667
"17479" "0700EDC746" "winter_2267" 201202075100 "Mill2" 3 8.95 "leader" 2 "GRETI" "juvenile" "winter" 123 195 5 13 0.384615384615385
"17480" "0700EDC746" "winter_2302" 201202162142 "Mill2" 3 0.283333333333333 "leader" 1 "GRETI" "juvenile" "winter" 123 195 1 3 0.333333333333333
"17481" "0700EDC746" "winter_813" 201119075726 "Mill2" 1 0.183333333333333 "leader" 1 "GRETI" "juvenile" "winter" 123 195 1 3 0.333333333333333
"17482" "0700EDC746" "winter_526" 201118122601 "Mill2" 1 9.76666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 6 10 0.6
"17483" "0700EDC746" "winter_1024" 201124151457 "Mill2" 2 2.23333333333333 "follower" 2 "GRETI" "juvenile" "winter" 123 195 14 16 0.875
"17484" "0700EDC746" "winter_2240" 201202111358 "Mill2" 3 0.0166666666666667 "leader" 1 "GRETI" "juvenile" "winter" 123 195 1 1 1
"17485" "0700EDC746" "winter_451" 201118081041 "Mill2" 1 2.33333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 1 5 0.2
"17486" "0700EDC746" "winter_2340" 201202081713 "Mill2" 3 8.05 "follower" 3 "GRETI" "juvenile" "winter" 123 195 9 19 0.473684210526316
"17488" "0700EDC746" "winter_1370" 201125162658 "Mill2" 2 1.6 "follower" 1 "GRETI" "juvenile" "winter" 123 195 1 3 0.333333333333333
"17489" "0700EDC746" "winter_2075" 201201140934 "Mill2" 3 2.46666666666667 "follower" 3 "GRETI" "juvenile" "winter" 123 195 9 15 0.6
"17490" "0700EDC746" "winter_422" 201118084048 "Mill2" 1 0.133333333333333 "leader" 1 "GRETI" "juvenile" "winter" 123 195 1 1 1
"17491" "0700EDC746" "winter_1371" 201125102859 "Mill2" 2 0.466666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 5 5 1
"17492" "0700EDC746" "winter_992" 201124091823 "Mill2" 2 2.61666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 8 14 0.571428571428571
"17493" "0700EDC746" "winter_421" 201118110454 "Mill2" 1 1.46666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 4 6 0.666666666666667
"17494" "0700EDC746" "winter_1780" 201126075946 "Mill2" 2 1.76666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 6 10 0.6
"17497" "0700EDC746" "winter_1434" 201125135639 "Mill2" 2 5.83333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 31 36 0.861111111111111
"17498" "0700EDC746" "winter_547" 201118082200 "Mill2" 1 0.433333333333333 "leader" 1 "GRETI" "juvenile" "winter" 123 195 1 3 0.333333333333333
"17499" "0700EDC746" "winter_2414" 201202111357 "Mill2" 3 1.7 "follower" 1 "GRETI" "juvenile" "winter" 123 195 5 9 0.555555555555556
"17500" "0700EDC746" "winter_52" 201117122405 "Mill2" 1 3.83333333333333 "leader" 3 "GRETI" "juvenile" "winter" 123 195 3 7 0.428571428571429
"17501" "0700EDC746" "winter_2190" 201202162200 "Mill2" 3 0.633333333333333 "leader" 1 "GRETI" "juvenile" "winter" 123 195 2 6 0.333333333333333
"17502" "0700EDC746" "winter_1949" 201201152516 "Mill2" 3 0.933333333333333 "leader" 2 "GRETI" "juvenile" "winter" 123 195 2 4 0.5
"17503" "0700EDC746" "winter_2242" 201202124517 "Mill2" 3 4.43333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 2 6 0.333333333333333
"17505" "0700EDC746" "winter_120" 201117120810 "Mill2" 1 7.9 "follower" 2 "GRETI" "juvenile" "winter" 123 195 1 4 0.25
"17506" "0700EDC746" "winter_2228" 201202162255 "Mill2" 3 4.81666666666667 "follower" 1 "GRETI" "juvenile" "winter" 123 195 3 17 0.176470588235294
"17507" "0700EDC746" "winter_1970" 201201152613 "Mill2" 3 1.23333333333333 "leader" 1 "GRETI" "juvenile" "winter" 123 195 3 7 0.428571428571429
"17508" "0700EDC746" "winter_57" 201117110206 "Mill2" 1 6.78333333333333 "follower" 1 "GRETI" "juvenile" "winter" 123 195 2 4 0.5
"17509" "0700EDCA72" "winter_2215" 201202134812 "Mill2" 3 0.433333333333333 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 2 4 0.5
"17510" "0700EDCA72" "winter_2490" 201202102116 "Mill3" 3 2.56666666666667 "follower" 2 "BLUTI" "juvenile" "winter" 125 110 3 9 0.333333333333333
"17511" "0700EDCA72" "winter_2535" 201202105547 "Mill3" 3 1.65 "leader" 1 "BLUTI" "juvenile" "winter" 125 110 4 6 0.666666666666667
"17512" "0700EDCA72" "winter_2449" 201202151123 "Mill2" 3 1.5 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 7 14 0.5
"17513" "0700EDCA72" "winter_2228" 201202162252 "Mill2" 3 4.81666666666667 "follower" 6 "BLUTI" "juvenile" "winter" 125 110 10 17 0.588235294117647
"17516" "0700EDCA72" "winter_2406" 201202153051 "Mill2" 3 1.58333333333333 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 7 16 0.4375
"17517" "0700EDCA72" "winter_1546" 201125120614 "Mill3" 2 4.23333333333333 "follower" 2 "BLUTI" "juvenile" "winter" 125 110 2 11 0.181818181818182
"17518" "0700EDCA72" "winter_1487" 201125100654 "Mill2" 2 10.95 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 7 30 0.233333333333333
"17519" "0700EDCA72" "winter_2274" 201202155126 "Mill2" 3 0.366666666666667 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 4 8 0.5
"17520" "0700EDCA72" "winter_2234" 201202151007 "Mill2" 3 1.08333333333333 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 2 9 0.222222222222222
"17522" "0700EDCA72" "winter_2420" 201202163202 "Mill2" 3 2.6 "leader" 2 "BLUTI" "juvenile" "winter" 125 110 4 7 0.571428571428571
"17523" "0700EDCA72" "winter_2620" 201202104157 "Mill3" 3 0.75 "follower" 2 "BLUTI" "juvenile" "winter" 125 110 1 6 0.166666666666667
"17524" "0700EDCA72" "winter_2255" 201202160832 "Mill2" 3 0.55 "follower" 2 "BLUTI" "juvenile" "winter" 125 110 5 8 0.625
"17525" "0700EDCA72" "winter_2584" 201202094819 "Mill3" 3 7.55 "follower" 3 "BLUTI" "juvenile" "winter" 125 110 10 29 0.344827586206897
"17526" "0700EDCA72" "winter_2448" 201202153911 "Mill2" 3 1.61666666666667 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 3 8 0.375
"17527" "0700EDCA72" "winter_2647" 201202104116 "Mill3" 3 2.63333333333333 "follower" 2 "BLUTI" "juvenile" "winter" 125 110 1 13 0.0769230769230769
"17528" "0700EDCA72" "winter_2230" 201202151105 "Mill2" 3 0.5 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 5 9 0.555555555555556
"17529" "0700EDCA72" "winter_2488" 201202110116 "Mill3" 3 3.71666666666667 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 5 9 0.555555555555556
"17530" "0700EDCA72" "winter_2191" 201202160946 "Mill2" 3 0.3 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 2 6 0.333333333333333
"17531" "0700EDCA72" "winter_2106" 201201134451 "Mill3" 3 6.15 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 1 2 0.5
"17533" "0700EDCA72" "winter_2520" 201202094942 "Mill3" 3 2.13333333333333 "follower" 4 "BLUTI" "juvenile" "winter" 125 110 2 14 0.142857142857143
"17535" "0700EDCA72" "winter_2832" 201203090556 "Mill3" 3 1.96666666666667 "follower" 2 "BLUTI" "juvenile" "winter" 125 110 1 8 0.125
"17536" "0700EDCA72" "winter_1481" 201125083837 "Mill2" 2 2.5 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 2 7 0.285714285714286
"17537" "0700EDCA72" "winter_2472" 201202161426 "Mill2" 3 0.516666666666667 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 3 8 0.375
"17539" "0700EDCA72" "winter_2653" 201202103757 "Mill3" 3 1.75 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 3 11 0.272727272727273
"17540" "0700EDCA72" "winter_2403" 201202161146 "Mill2" 3 0.866666666666667 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 4 8 0.5
"17541" "0700EDCA72" "winter_2429" 201202135608 "Mill2" 3 4.81666666666667 "follower" 4 "BLUTI" "juvenile" "winter" 125 110 8 21 0.380952380952381
"17542" "0700EDCA72" "winter_2434" 201202152927 "Mill2" 3 0.95 "follower" 2 "BLUTI" "juvenile" "winter" 125 110 3 8 0.375
"17543" "0700EDCA72" "winter_2341" 201202162913 "Mill2" 3 1.81666666666667 "follower" 2 "BLUTI" "juvenile" "winter" 125 110 2 7 0.285714285714286
"17544" "0700EDCA72" "winter_2823" 201203083138 "Mill3" 3 2.85 "follower" 4 "BLUTI" "juvenile" "winter" 125 110 3 6 0.5
"17545" "0700EDCA72" "winter_1407" 201125112823 "Mill2" 2 3.83333333333333 "follower" 1 "BLUTI" "juvenile" "winter" 125 110 3 19 0.157894736842105
"17546" "0700EDCA75" "winter_1699" 201125140640 "Mill5" 2 7.31666666666667 "follower" 1 "GRETI" "adult" "winter" 23 2 1 3 0.333333333333333
"17547" "0700EDCA75" "winter_1304" 201124103608 "Mill5" 2 10.65 "leader" 6 "GRETI" "adult" "winter" 23 2 2 2 1
"17548" "0700EDCA75" "winter_1670" 201125155330 "Mill5" 2 11.1166666666667 "follower" 2 "GRETI" "adult" "winter" 23 2 2 6 0.333333333333333
"17549" "0700EDCA75" "winter_1872" 201126082737 "Mill5" 2 1.03333333333333 "follower" 1 "GRETI" "adult" "winter" 23 2 2 4 0.5
"17551" "0700EDCA75" "winter_1278" 201124114530 "Mill5" 2 1.65 "follower" 2 "GRETI" "adult" "winter" 23 2 2 2 1
"17552" "0700EDCA75" "winter_1685" 201125122758 "Mill5" 2 6.4 "leader" 4 "GRETI" "adult" "winter" 23 2 1 4 0.25
"17554" "0700EDCA75" "winter_1714" 201125095738 "Mill5" 2 3.16666666666667 "follower" 1 "GRETI" "adult" "winter" 23 2 1 2 0.5
"17556" "0700EDCA75" "winter_1306" 201124122316 "Mill5" 2 10.1333333333333 "follower" 3 "GRETI" "adult" "winter" 23 2 1 5 0.2
"17557" "0700EDCA75" "winter_1299" 201124144154 "Mill5" 2 4.75 "follower" 1 "GRETI" "adult" "winter" 23 2 2 6 0.333333333333333
"17558" "0700EDCA75" "winter_703" 201118140742 "Mill5" 1 14.0833333333333 "follower" 2 "GRETI" "adult" "winter" 23 2 3 4 0.75
"17559" "0700EDCA75" "winter_1688" 201125091229 "Mill5" 2 0.166666666666667 "leader" 1 "GRETI" "adult" "winter" 23 2 2 2 1
"17560" "0700EDCA75" "winter_2099" 201201155449 "Mill3" 3 2.06666666666667 "follower" 1 "GRETI" "adult" "winter" 23 2 3 6 0.5
"17561" "0700EDCA75" "winter_1669" 201125092550 "Mill5" 2 6.48333333333333 "leader" 5 "GRETI" "adult" "winter" 23 2 2 2 1
"17562" "0700EDCA75" "winter_1267" 201124111158 "Mill5" 2 2.98333333333333 "leader" 3 "GRETI" "adult" "winter" 23 2 2 2 1
"17563" "0700EDCA75" "winter_1871" 201126085046 "Mill5" 2 2.2 "follower" 1 "GRETI" "adult" "winter" 23 2 3 5 0.6
"17564" "0700EDCA75" "winter_702" 201118073636 "Mill5" 1 16 "follower" 1 "GRETI" "adult" "winter" 23 2 2 3 0.666666666666667
"17565" "0700EDCA75" "winter_1725" 201125134409 "Mill5" 2 2.38333333333333 "leader" 3 "GRETI" "adult" "winter" 23 2 1 3 0.333333333333333
"17566" "0700EDCA75" "winter_182" 201117115553 "Mill4" 1 4.28333333333333 "follower" 1 "GRETI" "adult" "winter" 23 2 3 5 0.6
"17567" "0700EDCA75" "winter_2120" 201201152608 "Mill3" 3 2.68333333333333 "follower" 1 "GRETI" "adult" "winter" 23 2 1 2 0.5
