"","PIT","degree","Date.Time","Antenna","location","week","group","visit.duration","leader.follower","species","age_in_2020","season","betweenness","group.size","n_species","flock_size","species_prop"
"15529","0700ED95F2",117,201202151252,"A","Mill2",3,2200,4.86666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,20,16,23,0.695652173913043
"15530","0700ED95F2",117,201201121401,"A","Mill2",3,2046,0.0833333333333333,"leader","GRETI","juvenile","winter",37.1666666666667,2,2,5,0.4
"15531","0700ED95F2",117,201201134240,"M","Mill2",3,1902,2.71666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,10,9,14,0.642857142857143
"15532","0700ED95F2",117,201124161040,"M","Mill2",2,1017,2.16666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,12,16,33,0.484848484848485
"15533","0700ED95F2",117,201202143902,"M","Mill2",3,2454,2.28333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,15,9,15,0.6
"15534","0700ED95F2",117,201203092629,"A","Mill2",3,2739,3.21666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,8,3,8,0.375
"15535","0700ED95F2",117,201202154543,"A","Mill2",3,2211,4.41666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,28,16,29,0.551724137931034
"15536","0700ED95F2",117,201124145357,"M","Mill2",2,1150,0.983333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,9,10,13,0.769230769230769
"15537","0700ED95F2",117,201202152645,"A","Mill2",3,2382,0.816666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,11,8,13,0.615384615384615
"15538","0700ED95F2",117,201125162123,"M","Mill2",2,1455,0.416666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,4,5,12,0.416666666666667
"15539","0700ED95F2",117,201124105625,"M","Mill2",2,1026,4.65,"follower","GRETI","juvenile","winter",37.1666666666667,16,11,22,0.5
"15540","0700ED95F2",117,201125154504,"M","Mill2",2,1521,3.15,"leader","GRETI","juvenile","winter",37.1666666666667,10,10,15,0.666666666666667
"15541","0700ED95F2",117,201202161447,"A","Mill2",3,2381,0.483333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,7,3,8,0.375
"15542","0700ED95F2",117,201117155834,"M","Mill2",1,139,1.75,"follower","GRETI","juvenile","winter",37.1666666666667,6,11,16,0.6875
"15543","0700ED95F2",117,201202160302,"A","Mill2",3,2266,1.98333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,18,12,19,0.631578947368421
"15544","0700ED95F2",117,201126080006,"M","Mill2",2,1790,0.883333333333333,"leader","GRETI","juvenile","winter",37.1666666666667,8,11,12,0.916666666666667
"15545","0700ED95F2",117,201202120543,"M","Mill2",3,2358,3.03333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,10,9,15,0.6
"15546","0700ED95F2",117,201201123955,"A","Mill2",3,1916,3.2,"follower","GRETI","juvenile","winter",37.1666666666667,7,15,22,0.681818181818182
"15547","0700ED95F2",117,201125120233,"M","Mill2",2,1476,3.63333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,17,12,21,0.571428571428571
"15548","0700ED95F2",117,201202121905,"A","Mill2",3,2299,0.516666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,4,3,6,0.5
"15549","0700ED95F2",117,201125122326,"M","Mill2",2,1421,1.01666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,7,8,12,0.666666666666667
"15550","0700ED95F2",117,201201100159,"A","Mill2",3,1980,2.91666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,13,9,15,0.6
"15551","0700ED95F2",117,201125111505,"M","Mill2",2,1406,0.1,"follower","GRETI","juvenile","winter",37.1666666666667,2,2,6,0.333333333333333
"15552","0700ED95F2",117,201203080000,"A","Mill2",3,2758,1.26666666666667,"leader","GRETI","juvenile","winter",37.1666666666667,7,4,7,0.571428571428571
"15553","0700ED95F2",117,201124094012,"A","Mill2",2,1003,4.68333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,13,8,16,0.5
"15554","0700ED95F2",117,201124105430,"M","Mill2",2,983,0.5,"follower","GRETI","juvenile","winter",37.1666666666667,5,6,9,0.666666666666667
"15555","0700ED95F2",117,201124105103,"M","Mill2",2,1096,3,"follower","GRETI","juvenile","winter",37.1666666666667,9,10,20,0.5
"15556","0700ED95F2",117,201118094234,"M","Mill2",1,473,3.46666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,6,11,16,0.6875
"15557","0700ED95F2",117,201124145216,"M","Mill2",2,931,1.25,"follower","GRETI","juvenile","winter",37.1666666666667,8,9,14,0.642857142857143
"15558","0700ED95F2",117,201202161516,"A","Mill2",3,2455,0.783333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,10,7,10,0.7
"15559","0700ED95F2",117,201201124123,"M","Mill2",3,2054,2.05,"follower","GRETI","juvenile","winter",37.1666666666667,8,6,13,0.461538461538462
"15560","0700ED95F2",117,201119091215,"M","Mill2",1,812,0.333333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,4,7,10,0.7
"15561","0700ED95F2",117,201124094358,"A","Mill2",2,1135,2.5,"follower","GRETI","juvenile","winter",37.1666666666667,16,12,20,0.6
"15562","0700ED95F2",117,201201153156,"A","Mill2",3,2062,1.81666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,6,3,8,0.375
"15563","0700ED95F2",117,201124161901,"A","Mill2",2,981,3.8,"follower","GRETI","juvenile","winter",37.1666666666667,16,14,27,0.518518518518518
"15564","0700ED95F2",117,201202140806,"A","Mill2",3,2320,0.983333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,7,4,8,0.5
"15565","0700ED95F2",117,201202110539,"A","Mill2",3,2359,0.983333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,14,8,15,0.533333333333333
"15566","0700ED95F2",117,201202113853,"A","Mill2",3,2355,1.06666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,12,6,15,0.4
"15567","0700ED95F2",117,201126075630,"A","Mill2",2,1771,0.916666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,8,5,10,0.5
"15568","0700ED95F2",117,201203080339,"M","Mill2",3,2743,1.01666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,8,4,8,0.5
"15569","0700ED95F2",117,201124151942,"M","Mill2",2,1099,0.733333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,7,16,24,0.666666666666667
"15570","0700ED95F2",117,201124141010,"M","Mill2",2,1113,6.26666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,14,14,24,0.583333333333333
"15571","0700ED95F2",117,201124110947,"M","Mill2",2,934,2.48333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,13,10,21,0.476190476190476
"15572","0700ED95F2",117,201124144824,"M","Mill2",2,1015,2.51666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,14,12,22,0.545454545454545
"15573","0700ED95F2",117,201202132514,"A","Mill2",3,2346,1.8,"follower","GRETI","juvenile","winter",37.1666666666667,9,9,13,0.692307692307692
"15574","0700ED95F2",117,201126080351,"M","Mill2",2,1787,0.483333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,3,3,7,0.428571428571429
"15575","0700ED95F2",117,201118134416,"A","Mill2",1,424,5.61666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,7,9,15,0.6
"15576","0700ED95F2",117,201119091027,"A","Mill2",1,833,2.01666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,8,9,11,0.818181818181818
"15577","0700ED95F2",117,201202144036,"A","Mill2",3,2392,0.833333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,6,4,6,0.666666666666667
"15578","0700ED95F2",117,201201114615,"A","Mill2",3,2065,7.28333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,18,12,21,0.571428571428571
"15579","0700ED95F2",117,201202160620,"A","Mill2",3,2376,1.06666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,12,8,15,0.533333333333333
"15580","0700ED95F2",117,201202144214,"M","Mill2",3,2397,1.25,"follower","GRETI","juvenile","winter",37.1666666666667,10,7,10,0.7
"15581","0700ED95F2",117,201202161708,"A","Mill2",3,2366,1.8,"follower","GRETI","juvenile","winter",37.1666666666667,15,9,16,0.5625
"15582","0700ED95F2",117,201124153955,"M","Mill2",2,1035,2.81666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,12,15,23,0.652173913043478
"15583","0700ED95F2",117,201124103931,"A","Mill2",2,1074,0.783333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,3,9,18,0.5
"15584","0700ED95F2",117,201124111203,"A","Mill2",2,1079,0.983333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,7,11,17,0.647058823529412
"15585","0700ED95F2",117,201124161225,"A","Mill2",2,969,1.46666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,5,5,12,0.416666666666667
"15586","0700ED95F2",117,201202152446,"M","Mill2",3,2468,0.433333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,8,8,8,1
"15587","0700ED95F2",117,201125082059,"A","Mill2",2,1506,2.98333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,8,15,19,0.789473684210526
"15588","0700ED95F2",117,201201121235,"A","Mill2",3,2056,1.65,"follower","GRETI","juvenile","winter",37.1666666666667,9,5,12,0.416666666666667
"15589","0700ED95F2",117,201119090758,"M","Mill2",1,848,1.81666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,8,8,12,0.666666666666667
"15590","0700ED95F2",117,201202140718,"A","Mill2",3,2177,1.18333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,9,8,12,0.666666666666667
"15591","0700ED95F2",117,201125122544,"A","Mill2",2,1475,4.65,"follower","GRETI","juvenile","winter",37.1666666666667,21,22,31,0.709677419354839
"15592","0700ED95F2",117,201124102944,"M","Mill2",2,1090,1.58333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,6,10,19,0.526315789473684
"15593","0700ED95F2",117,201124162152,"M","Mill2",2,1055,1.5,"leader","GRETI","juvenile","winter",37.1666666666667,14,14,25,0.56
"15594","0700ED95F2",117,201125162348,"M","Mill2",2,1504,2.45,"follower","GRETI","juvenile","winter",37.1666666666667,4,3,7,0.428571428571429
"15595","0700ED95F2",117,201125114758,"M","Mill2",2,1446,4.9,"follower","GRETI","juvenile","winter",37.1666666666667,20,18,27,0.666666666666667
"15596","0700ED95F2",117,201118150307,"A","Mill2",1,450,4.9,"follower","GRETI","juvenile","winter",37.1666666666667,3,7,10,0.7
"15597","0700ED95F2",117,201118150809,"M","Mill2",1,404,2.28333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,7,4,10,0.4
"15598","0700ED95F2",117,201126075422,"M","Mill2",2,1783,1.81666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,6,5,12,0.416666666666667
"15599","0700ED95F2",117,201202144405,"A","Mill2",3,2176,1.71666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,12,8,13,0.615384615384615
"15600","0700ED95F2",117,201124115822,"M","Mill2",2,1053,2.98333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,12,10,23,0.434782608695652
"15601","0700ED95F2",117,201202161310,"A","Mill2",3,2300,1.01666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,11,7,12,0.583333333333333
"15602","0700ED95F2",117,201124111455,"M","Mill2",2,948,1.55,"follower","GRETI","juvenile","winter",37.1666666666667,6,4,10,0.4
"15603","0700ED95F2",117,201124154231,"A","Mill2",2,945,0.35,"follower","GRETI","juvenile","winter",37.1666666666667,3,3,7,0.428571428571429
"15604","0700ED95F2",117,201124151027,"M","Mill2",2,993,10.85,"follower","GRETI","juvenile","winter",37.1666666666667,22,18,26,0.692307692307692
"15605","0700ED95F2",117,201117135430,"M","Mill2",1,55,0.7,"follower","GRETI","juvenile","winter",37.1666666666667,5,5,10,0.5
"15606","0700ED95F2",117,201118144127,"M","Mill2",1,375,8.11666666666667,"follower","GRETI","juvenile","winter",37.1666666666667,26,18,31,0.580645161290323
"15607","0700ED95F2",117,201125153620,"M","Mill2",2,1536,7.4,"leader","GRETI","juvenile","winter",37.1666666666667,9,12,20,0.6
"15608","0700ED95F2",117,201201134527,"A","Mill2",3,2018,1.03333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,6,5,9,0.555555555555556
"15609","0700ED95F2",117,201124122358,"M","Mill2",2,1087,3.28333333333333,"follower","GRETI","juvenile","winter",37.1666666666667,14,17,26,0.653846153846154
"15610","0700ED95F2",117,201124145023,"A","Mill2",2,1007,0.65,"follower","GRETI","juvenile","winter",37.1666666666667,5,6,11,0.545454545454545
"15611","0700ED95F2",117,201124142245,"M","Mill2",2,1028,7.45,"follower","GRETI","juvenile","winter",37.1666666666667,29,25,33,0.757575757575758
"15612","0700ED95F2",117,201202160253,"A","Mill2",3,2350,2.6,"follower","GRETI","juvenile","winter",37.1666666666667,22,17,25,0.68
"15613","0700ED9B1C",111,201125114900,"M","Mill2",2,1470,0.983333333333333,"leader","GRETI","juvenile","winter",266,5,7,12,0.583333333333333
"15614","0700ED9B1C",111,201202153036,"A","Mill2",3,2406,1.58333333333333,"follower","GRETI","juvenile","winter",266,16,7,16,0.4375
"15615","0700ED9B1C",111,201118142013,"M","Mill2",1,456,5.63333333333333,"follower","GRETI","juvenile","winter",266,9,10,14,0.714285714285714
"15616","0700ED9B1C",111,201202153510,"A","Mill2",3,2195,1.23333333333333,"follower","GRETI","juvenile","winter",266,15,11,16,0.6875
"15617","0700ED9B1C",111,201118103548,"A","Mill2",1,505,1.31666666666667,"follower","GRETI","juvenile","winter",266,2,7,8,0.875
"15618","0700ED9B1C",111,201202155237,"A","Mill2",3,2458,4.86666666666667,"follower","GRETI","juvenile","winter",266,30,20,30,0.666666666666667
"15619","0700ED9B1C",111,201117121618,"A","Mill2",1,131,7,"follower","GRETI","juvenile","winter",266,4,10,15,0.666666666666667
"15620","0700ED9B1C",111,201124151454,"A","Mill2",2,1024,2.23333333333333,"follower","GRETI","juvenile","winter",266,16,17,23,0.739130434782609
"15621","0700ED9B1C",111,201124124618,"A","Mill2",2,1134,3.06666666666667,"follower","GRETI","juvenile","winter",266,21,21,27,0.777777777777778
"15622","0700ED9B1C",111,201202102905,"M","Mill2",3,2182,2.75,"follower","GRETI","juvenile","winter",266,7,3,9,0.333333333333333
"15623","0700ED9B1C",111,201124151349,"M","Mill2",2,1057,1.78333333333333,"follower","GRETI","juvenile","winter",266,16,16,24,0.666666666666667
"15624","0700ED9B1C",111,201117144500,"M","Mill2",1,168,0.983333333333333,"leader","GRETI","juvenile","winter",266,3,5,11,0.454545454545455
"15625","0700ED9B1C",111,201117142732,"A","Mill2",1,69,5.73333333333333,"follower","GRETI","juvenile","winter",266,12,12,17,0.705882352941177
"15626","0700ED9B1C",111,201124143801,"M","Mill2",2,1093,1.91666666666667,"leader","GRETI","juvenile","winter",266,12,16,24,0.666666666666667
"15627","0700ED9B1C",111,201125122453,"M","Mill2",2,1475,4.65,"follower","GRETI","juvenile","winter",266,21,22,31,0.709677419354839
"15628","0700ED9B1C",111,201202095723,"M","Mill2",3,2314,2.78333333333333,"follower","GRETI","juvenile","winter",266,11,10,14,0.714285714285714
"15629","0700ED9B1C",111,201125135505,"M","Mill2",2,1434,5.83333333333333,"follower","GRETI","juvenile","winter",266,37,34,45,0.755555555555556
"15630","0700ED9B1C",111,201125085309,"M","Mill2",2,1508,2.13333333333333,"follower","GRETI","juvenile","winter",266,11,8,17,0.470588235294118
"15631","0700ED9B1C",111,201202160135,"A","Mill2",3,2350,2.6,"follower","GRETI","juvenile","winter",266,22,17,25,0.68
"15632","0700ED9B1C",111,201202153012,"A","Mill2",3,2433,0.333333333333333,"follower","GRETI","juvenile","winter",266,6,4,6,0.666666666666667
"15633","0700ED9B1C",111,201125082031,"M","Mill2",2,1506,2.98333333333333,"follower","GRETI","juvenile","winter",266,8,15,19,0.789473684210526
"15634","0700ED9B1C",111,201118110743,"A","Mill2",1,429,2.16666666666667,"follower","GRETI","juvenile","winter",266,3,4,8,0.5
"15635","0700ED9B1C",111,201125090451,"M","Mill2",2,1405,8.38333333333333,"follower","GRETI","juvenile","winter",266,27,20,30,0.666666666666667
"15636","0700ED9B1C",111,201124145714,"M","Mill2",2,985,4.7,"follower","GRETI","juvenile","winter",266,18,15,26,0.576923076923077
"15637","0700ED9B1C",111,201202153308,"A","Mill2",3,2364,0.983333333333333,"follower","GRETI","juvenile","winter",266,11,6,12,0.5
"15638","0700ED9B1C",111,201118073241,"M","Mill2",1,519,4.46666666666667,"follower","GRETI","juvenile","winter",266,9,13,21,0.619047619047619
"15639","0700ED9B1C",111,201118103600,"A","Mill2",1,439,1.98333333333333,"leader","GRETI","juvenile","winter",266,5,6,11,0.545454545454545
"15640","0700ED9B1C",111,201117144457,"M","Mill2",1,75,0.316666666666667,"follower","GRETI","juvenile","winter",266,2,9,13,0.692307692307692
"15641","0700ED9B1C",111,201125101645,"M","Mill2",2,1428,3.25,"follower","GRETI","juvenile","winter",266,11,13,18,0.722222222222222
"15642","0700ED9B1C",111,201202094341,"M","Mill2",3,2278,3.86666666666667,"follower","GRETI","juvenile","winter",266,15,10,18,0.555555555555556
"15643","0700ED9B1C",111,201118135358,"M","Mill2",1,488,4.88333333333333,"follower","GRETI","juvenile","winter",266,9,7,13,0.538461538461538
"15644","0700ED9B1C",111,201124120023,"A","Mill2",2,989,3.55,"follower","GRETI","juvenile","winter",266,16,16,31,0.516129032258065
"15645","0700ED9B1C",111,201117144613,"M","Mill2",1,122,3.98333333333333,"follower","GRETI","juvenile","winter",266,7,7,15,0.466666666666667
"15646","0700ED9B1C",111,201203081324,"M","Mill2",3,2744,2.03333333333333,"follower","GRETI","juvenile","winter",266,9,4,9,0.444444444444444
"15647","0700ED9B1C",111,201125082339,"M","Mill2",2,1489,4.91666666666667,"follower","GRETI","juvenile","winter",266,21,22,31,0.709677419354839
"15648","0700ED9B1C",111,201202153231,"M","Mill2",3,2252,0.933333333333333,"follower","GRETI","juvenile","winter",266,9,4,10,0.4
"15649","0700ED9B1C",111,201118144630,"M","Mill2",1,375,8.11666666666667,"follower","GRETI","juvenile","winter",266,26,18,31,0.580645161290323
"15650","0700ED9B1C",111,201125122307,"M","Mill2",2,1421,1.01666666666667,"follower","GRETI","juvenile","winter",266,7,8,12,0.666666666666667
"15651","0700ED9B1C",111,201124120845,"A","Mill2",2,1088,4.46666666666667,"follower","GRETI","juvenile","winter",266,13,12,20,0.6
"15652","0700ED9B1C",111,201202103100,"M","Mill2",3,2285,1.71666666666667,"leader","GRETI","juvenile","winter",266,7,5,9,0.555555555555556
"15653","0700ED9B1C",111,201201153150,"M","Mill3",3,2112,2.38333333333333,"follower","GRETI","juvenile","winter",266,6,6,8,0.75
"15654","0700ED9B1C",111,201124100453,"M","Mill2",2,998,0.8,"follower","GRETI","juvenile","winter",266,4,2,8,0.25
"15655","0700ED9B1C",111,201202081808,"A","Mill2",3,2340,8.05,"follower","GRETI","juvenile","winter",266,19,9,21,0.428571428571429
"15656","0700ED9B8D",114,201125113420,"M","Mill2",2,1436,3.28333333333333,"follower","GRETI","adult","winter",0,15,13,20,0.65
"15657","0700ED9B8D",114,201125112830,"A","Mill2",2,1407,3.83333333333333,"follower","GRETI","adult","winter",0,19,15,23,0.652173913043478
"15658","0700ED9B8D",114,201202110604,"A","Mill2",3,2477,0.916666666666667,"follower","GRETI","adult","winter",0,11,5,11,0.454545454545455
"15659","0700ED9B8D",114,201201111619,"A","Mill2",3,2048,2.81666666666667,"follower","GRETI","adult","winter",0,10,5,12,0.416666666666667
"15660","0700ED9B8D",114,201202144210,"A","Mill2",3,2397,1.25,"follower","GRETI","adult","winter",0,10,7,10,0.7
"15661","0700ED9B8D",114,201125093703,"M","Mill2",2,1390,1.15,"follower","GRETI","adult","winter",0,4,3,10,0.3
"15662","0700ED9B8D",114,201125084649,"M","Mill2",2,1460,2.25,"follower","GRETI","adult","winter",0,13,12,19,0.631578947368421
"15663","0700ED9B8D",114,201201102655,"M","Mill2",3,1988,1.11666666666667,"follower","GRETI","adult","winter",0,7,3,11,0.272727272727273
"15664","0700ED9B8D",114,201202160808,"M","Mill2",3,2203,0.333333333333333,"follower","GRETI","adult","winter",0,5,8,14,0.571428571428571
"15665","0700ED9B8D",114,201125103943,"M","Mill2",2,1526,0.966666666666667,"follower","GRETI","adult","winter",0,12,8,16,0.5
"15666","0700ED9B8D",114,201125095308,"M","Mill2",2,1491,7.11666666666667,"follower","GRETI","adult","winter",0,12,17,24,0.708333333333333
"15667","0700ED9B8D",114,201124115730,"M","Mill2",2,1053,2.98333333333333,"follower","GRETI","adult","winter",0,12,10,23,0.434782608695652
"15668","0700ED9B8D",114,201201132106,"A","Mill2",3,2082,5.86666666666667,"follower","GRETI","adult","winter",0,18,10,22,0.454545454545455
"15669","0700ED9B8D",114,201201153528,"A","Mill2",3,2081,4.33333333333333,"follower","GRETI","adult","winter",0,10,9,15,0.6
"15670","0700ED9B8D",114,201201102155,"A","Mill2",3,2020,0.65,"follower","GRETI","adult","winter",0,5,6,7,0.857142857142857
"15671","0700ED9B8D",114,201125095135,"M","Mill2",2,1517,0.65,"follower","GRETI","adult","winter",0,5,9,11,0.818181818181818
"15672","0700ED9B8D",114,201125112400,"A","Mill2",2,1530,4.03333333333333,"follower","GRETI","adult","winter",0,23,22,36,0.611111111111111
"15673","0700ED9B8D",114,201202132834,"A","Mill2",3,2287,0.916666666666667,"follower","GRETI","adult","winter",0,9,6,10,0.6
"15674","0700ED9B8D",114,201202132941,"M","Mill2",3,2296,0.783333333333333,"follower","GRETI","adult","winter",0,9,6,10,0.6
"15675","0700ED9B8D",114,201201124752,"M","Mill2",3,1924,4.11666666666667,"follower","GRETI","adult","winter",0,16,17,26,0.653846153846154
"15676","0700ED9B8D",114,201202133312,"M","Mill2",3,2283,1.36666666666667,"follower","GRETI","adult","winter",0,15,12,17,0.705882352941177
"15677","0700ED9B8D",114,201202140911,"A","Mill2",3,2430,0.983333333333333,"follower","GRETI","adult","winter",0,11,6,11,0.545454545454545
"15678","0700ED9B8D",114,201202154746,"A","Mill2",3,2211,4.41666666666667,"follower","GRETI","adult","winter",0,28,16,29,0.551724137931034
"15679","0700ED9B8D",114,201125135212,"M","Mill2",2,1434,5.83333333333333,"follower","GRETI","adult","winter",0,37,34,45,0.755555555555556
"15680","0700ED9B8D",114,201125103103,"M","Mill2",2,1420,2.66666666666667,"follower","GRETI","adult","winter",0,15,14,18,0.777777777777778
"15681","0700ED9B8D",114,201125103427,"M","Mill2",2,1394,1.2,"follower","GRETI","adult","winter",0,8,5,12,0.416666666666667
"15682","0700ED9B8D",114,201201122316,"M","Mill2",3,2022,2.78333333333333,"follower","GRETI","adult","winter",0,18,12,20,0.6
"15683","0700ED9B8D",114,201202160812,"M","Mill2",3,2255,0.55,"leader","GRETI","adult","winter",0,8,5,12,0.416666666666667
"15684","0700ED9B8D",114,201202144421,"M","Mill2",3,2176,1.71666666666667,"follower","GRETI","adult","winter",0,12,8,13,0.615384615384615
"15685","0700ED9B8D",114,201201125516,"M","Mill2",3,2058,1.98333333333333,"follower","GRETI","adult","winter",0,13,10,17,0.588235294117647
"15686","0700ED9B8D",114,201125084440,"M","Mill2",2,1522,2.36666666666667,"follower","GRETI","adult","winter",0,6,4,11,0.363636363636364
"15687","0700ED9B8D",114,201202133136,"M","Mill2",3,2295,0.416666666666667,"follower","GRETI","adult","winter",0,3,3,5,0.6
"15688","0700ED9B8D",114,201125113143,"A","Mill2",2,1453,1.95,"follower","GRETI","adult","winter",0,9,8,19,0.421052631578947
"15689","0700ED9B8D",114,201201094515,"A","Mill2",3,1983,4.3,"leader","GRETI","adult","winter",0,14,10,17,0.588235294117647
"15690","0700ED9B8D",114,201124120112,"A","Mill2",2,989,3.55,"follower","GRETI","adult","winter",0,16,16,31,0.516129032258065
"15691","0700ED9B8D",114,201201095832,"M","Mill2",3,2050,6.71666666666667,"follower","GRETI","adult","winter",0,15,10,17,0.588235294117647
"15692","0700ED9B8D",114,201201094514,"A","Mill2",3,2002,0,"leader","GRETI","adult","winter",0,1,2,5,0.4
"15693","0700ED9B8D",114,201124091755,"A","Mill2",2,1060,1.36666666666667,"follower","GRETI","adult","winter",0,9,14,28,0.5
"15694","0700ED9B8D",114,201125121003,"A","Mill2",2,1396,1.95,"follower","GRETI","adult","winter",0,15,13,19,0.684210526315789
"15695","0700ED9B8D",114,201124122501,"A","Mill2",2,1087,3.28333333333333,"follower","GRETI","adult","winter",0,14,17,26,0.653846153846154
"15696","0700ED9B8D",114,201124122136,"A","Mill2",2,973,5.43333333333333,"follower","GRETI","adult","winter",0,20,15,24,0.625
"15697","0700ED9B8D",114,201202160948,"M","Mill2",3,2191,0.3,"follower","GRETI","adult","winter",0,6,7,13,0.538461538461538
"15698","0700ED9B8D",114,201202133428,"M","Mill2",3,2343,0.666666666666667,"follower","GRETI","adult","winter",0,11,6,12,0.5
"15699","0700ED9B8D",114,201125124844,"A","Mill2",2,1456,1.96666666666667,"follower","GRETI","adult","winter",0,13,16,19,0.842105263157895
"15700","0700ED9B8D",114,201202151427,"M","Mill2",3,2200,4.86666666666667,"follower","GRETI","adult","winter",0,20,16,23,0.695652173913043
"15701","0700ED9B8D",114,201202110915,"A","Mill2",3,2352,1.45,"follower","GRETI","adult","winter",0,6,3,8,0.375
"15702","0700ED9B8D",114,201201142354,"M","Mill2",3,1944,1.76666666666667,"follower","GRETI","adult","winter",0,12,9,21,0.428571428571429
"15703","0700ED9B8D",114,201124091800,"A","Mill2",2,1101,0,"leader","GRETI","adult","winter",0,1,6,11,0.545454545454545
"15704","0700ED9B8D",114,201202161000,"M","Mill2",3,2374,0.75,"follower","GRETI","adult","winter",0,7,4,8,0.5
"15705","0700ED9B8D",114,201201122109,"M","Mill2",3,2019,0.55,"follower","GRETI","adult","winter",0,4,5,10,0.5
"15706","0700ED9B8D",114,201201132052,"M","Mill2",3,2024,1.61666666666667,"follower","GRETI","adult","winter",0,10,9,13,0.692307692307692
"15707","0700ED9B8D",114,201125115640,"M","Mill2",2,1500,4.6,"follower","GRETI","adult","winter",0,17,18,25,0.72
"15708","0700ED9B8D",114,201125124255,"A","Mill2",2,1457,1.56666666666667,"follower","GRETI","adult","winter",0,8,11,17,0.647058823529412
"15709","0700ED9B8D",114,201201100345,"M","Mill2",3,1920,0.6,"follower","GRETI","adult","winter",0,6,4,14,0.285714285714286
"15710","0700ED9B8D",114,201201121915,"A","Mill2",3,2033,5.26666666666667,"follower","GRETI","adult","winter",0,23,19,27,0.703703703703704
"15711","0700ED9B8D",114,201202133625,"A","Mill2",3,2277,0.833333333333333,"follower","GRETI","adult","winter",0,8,5,11,0.454545454545455
"15712","0700ED9B8D",114,201202130506,"M","Mill2",3,2410,1.3,"follower","GRETI","adult","winter",0,10,8,10,0.8
"15713","0700ED9B8D",114,201202110500,"M","Mill2",3,2359,0.983333333333333,"follower","GRETI","adult","winter",0,14,8,15,0.533333333333333
"15714","0700ED9B8D",114,201201103239,"A","Mill2",3,1917,13.1833333333333,"follower","GRETI","adult","winter",0,29,25,44,0.568181818181818
"15715","0700ED9B8D",114,201202125716,"A","Mill2",3,2337,3.68333333333333,"follower","GRETI","adult","winter",0,13,10,14,0.714285714285714
"15716","0700ED9B8D",114,201125121608,"A","Mill2",2,1532,1.6,"follower","GRETI","adult","winter",0,9,15,25,0.6
"15717","0700ED9B8D",114,201201114358,"M","Mill2",3,2065,7.28333333333333,"follower","GRETI","adult","winter",0,18,12,21,0.571428571428571
"15718","0700ED9B8D",114,201125124549,"M","Mill2",2,1520,2.55,"follower","GRETI","adult","winter",0,16,16,21,0.761904761904762
"15719","0700ED9B8D",114,201124092539,"A","Mill2",2,1109,4.98333333333333,"follower","GRETI","adult","winter",0,11,8,19,0.421052631578947
